           1           1              NaN
           1           2              NaN
           1           3              NaN
           1           4              NaN
           1           5              NaN
           1           6              NaN
           1           7              NaN
           1           8              NaN
           1           9              NaN
           1          10              NaN
           1          11              NaN
           1          12              NaN
           1          13              NaN
           1          14              NaN
           1          15              NaN
           1          16              NaN
           1          17              NaN
           1          18              NaN
           1          19              NaN
           1          20              NaN
           1          21              NaN
           1          22              NaN
           1          23              NaN
           1          24              NaN
           1          25              NaN
           1          26              NaN
           1          27              NaN
           1          28              NaN
           1          29              NaN
           1          30              NaN
           1          31              NaN
           1          32              NaN
           1          33              NaN
           2           1              NaN
           2           2              NaN
           2           3              NaN
           2           4              NaN
           2           5              NaN
           2           6              NaN
           2           7              NaN
           2           8              NaN
           2           9              NaN
           2          10              NaN
           2          11              NaN
           2          12              NaN
           2          13              NaN
           2          14              NaN
           2          15              NaN
           2          16              NaN
           2          17              NaN
           2          18              NaN
           2          19              NaN
           2          20              NaN
           2          21              NaN
           2          22              NaN
           2          23              NaN
           2          24              NaN
           2          25              NaN
           2          26              NaN
           2          27              NaN
           2          28              NaN
           2          29              NaN
           2          30              NaN
           2          31              NaN
           2          32              NaN
           2          33              NaN
           3           1              NaN
           3           2              NaN
           3           3              NaN
           3           4              NaN
           3           5              NaN
           3           6              NaN
           3           7              NaN
           3           8              NaN
           3           9              NaN
           3          10              NaN
           3          11              NaN
           3          12              NaN
           3          13              NaN
           3          14              NaN
           3          15              NaN
           3          16              NaN
           3          17              NaN
           3          18              NaN
           3          19              NaN
           3          20              NaN
           3          21              NaN
           3          22              NaN
           3          23              NaN
           3          24              NaN
           3          25              NaN
           3          26              NaN
           3          27              NaN
           3          28              NaN
           3          29              NaN
           3          30              NaN
           3          31              NaN
           3          32              NaN
           3          33              NaN
           4           1              NaN
           4           2              NaN
           4           3              NaN
           4           4              NaN
           4           5              NaN
           4           6              NaN
           4           7              NaN
           4           8              NaN
           4           9              NaN
           4          10              NaN
           4          11              NaN
           4          12              NaN
           4          13              NaN
           4          14              NaN
           4          15              NaN
           4          16              NaN
           4          17              NaN
           4          18              NaN
           4          19              NaN
           4          20              NaN
           4          21              NaN
           4          22              NaN
           4          23              NaN
           4          24              NaN
           4          25              NaN
           4          26              NaN
           4          27              NaN
           4          28              NaN
           4          29              NaN
           4          30              NaN
           4          31              NaN
           4          32              NaN
           4          33              NaN
           5           1              NaN
           5           2              NaN
           5           3              NaN
           5           4              NaN
           5           5              NaN
           5           6              NaN
           5           7              NaN
           5           8              NaN
           5           9              NaN
           5          10              NaN
           5          11              NaN
           5          12              NaN
           5          13              NaN
           5          14              NaN
           5          15              NaN
           5          16              NaN
           5          17              NaN
           5          18              NaN
           5          19              NaN
           5          20              NaN
           5          21              NaN
           5          22              NaN
           5          23              NaN
           5          24              NaN
           5          25              NaN
           5          26              NaN
           5          27              NaN
           5          28              NaN
           5          29              NaN
           5          30              NaN
           5          31              NaN
           5          32              NaN
           5          33              NaN
           6           1              NaN
           6           2              NaN
           6           3              NaN
           6           4              NaN
           6           5              NaN
           6           6              NaN
           6           7              NaN
           6           8              NaN
           6           9              NaN
           6          10              NaN
           6          11              NaN
           6          12              NaN
           6          13              NaN
           6          14              NaN
           6          15              NaN
           6          16              NaN
           6          17              NaN
           6          18              NaN
           6          19              NaN
           6          20              NaN
           6          21              NaN
           6          22              NaN
           6          23              NaN
           6          24              NaN
           6          25              NaN
           6          26              NaN
           6          27              NaN
           6          28              NaN
           6          29              NaN
           6          30              NaN
           6          31              NaN
           6          32              NaN
           6          33              NaN
           7           1              NaN
           7           2              NaN
           7           3              NaN
           7           4              NaN
           7           5              NaN
           7           6              NaN
           7           7              NaN
           7           8              NaN
           7           9              NaN
           7          10              NaN
           7          11              NaN
           7          12              NaN
           7          13              NaN
           7          14              NaN
           7          15              NaN
           7          16              NaN
           7          17              NaN
           7          18              NaN
           7          19              NaN
           7          20              NaN
           7          21              NaN
           7          22              NaN
           7          23              NaN
           7          24              NaN
           7          25              NaN
           7          26              NaN
           7          27              NaN
           7          28              NaN
           7          29              NaN
           7          30              NaN
           7          31              NaN
           7          32              NaN
           7          33              NaN
           8           1              NaN
           8           2              NaN
           8           3              NaN
           8           4              NaN
           8           5              NaN
           8           6              NaN
           8           7              NaN
           8           8              NaN
           8           9              NaN
           8          10              NaN
           8          11              NaN
           8          12              NaN
           8          13              NaN
           8          14              NaN
           8          15              NaN
           8          16              NaN
           8          17              NaN
           8          18              NaN
           8          19              NaN
           8          20              NaN
           8          21              NaN
           8          22              NaN
           8          23              NaN
           8          24              NaN
           8          25              NaN
           8          26              NaN
           8          27              NaN
           8          28              NaN
           8          29              NaN
           8          30              NaN
           8          31              NaN
           8          32              NaN
           8          33              NaN
           9           1              NaN
           9           2              NaN
           9           3              NaN
           9           4              NaN
           9           5              NaN
           9           6              NaN
           9           7              NaN
           9           8              NaN
           9           9              NaN
           9          10              NaN
           9          11              NaN
           9          12              NaN
           9          13              NaN
           9          14              NaN
           9          15              NaN
           9          16              NaN
           9          17              NaN
           9          18              NaN
           9          19              NaN
           9          20              NaN
           9          21              NaN
           9          22              NaN
           9          23              NaN
           9          24              NaN
           9          25              NaN
           9          26              NaN
           9          27              NaN
           9          28              NaN
           9          29              NaN
           9          30              NaN
           9          31              NaN
           9          32              NaN
           9          33              NaN
          10           1              NaN
          10           2              NaN
          10           3              NaN
          10           4              NaN
          10           5              NaN
          10           6              NaN
          10           7              NaN
          10           8              NaN
          10           9              NaN
          10          10              NaN
          10          11              NaN
          10          12              NaN
          10          13              NaN
          10          14              NaN
          10          15              NaN
          10          16              NaN
          10          17              NaN
          10          18              NaN
          10          19              NaN
          10          20              NaN
          10          21              NaN
          10          22              NaN
          10          23              NaN
          10          24              NaN
          10          25              NaN
          10          26              NaN
          10          27              NaN
          10          28              NaN
          10          29              NaN
          10          30              NaN
          10          31              NaN
          10          32              NaN
          10          33              NaN
          11           1              NaN
          11           2              NaN
          11           3              NaN
          11           4              NaN
          11           5              NaN
          11           6              NaN
          11           7              NaN
          11           8              NaN
          11           9              NaN
          11          10              NaN
          11          11              NaN
          11          12              NaN
          11          13              NaN
          11          14              NaN
          11          15              NaN
          11          16              NaN
          11          17              NaN
          11          18              NaN
          11          19              NaN
          11          20              NaN
          11          21              NaN
          11          22              NaN
          11          23              NaN
          11          24              NaN
          11          25              NaN
          11          26              NaN
          11          27              NaN
          11          28              NaN
          11          29              NaN
          11          30              NaN
          11          31              NaN
          11          32              NaN
          11          33              NaN
          12           1              NaN
          12           2              NaN
          12           3              NaN
          12           4              NaN
          12           5              NaN
          12           6              NaN
          12           7              NaN
          12           8              NaN
          12           9              NaN
          12          10              NaN
          12          11              NaN
          12          12              NaN
          12          13              NaN
          12          14              NaN
          12          15              NaN
          12          16              NaN
          12          17              NaN
          12          18              NaN
          12          19              NaN
          12          20              NaN
          12          21              NaN
          12          22              NaN
          12          23              NaN
          12          24              NaN
          12          25              NaN
          12          26              NaN
          12          27              NaN
          12          28              NaN
          12          29              NaN
          12          30              NaN
          12          31              NaN
          12          32              NaN
          12          33              NaN
          13           1              NaN
          13           2              NaN
          13           3              NaN
          13           4              NaN
          13           5              NaN
          13           6              NaN
          13           7              NaN
          13           8              NaN
          13           9              NaN
          13          10              NaN
          13          11              NaN
          13          12              NaN
          13          13              NaN
          13          14              NaN
          13          15              NaN
          13          16              NaN
          13          17              NaN
          13          18              NaN
          13          19              NaN
          13          20              NaN
          13          21              NaN
          13          22              NaN
          13          23              NaN
          13          24              NaN
          13          25              NaN
          13          26              NaN
          13          27              NaN
          13          28              NaN
          13          29              NaN
          13          30              NaN
          13          31              NaN
          13          32              NaN
          13          33              NaN
          14           1              NaN
          14           2              NaN
          14           3              NaN
          14           4              NaN
          14           5              NaN
          14           6              NaN
          14           7              NaN
          14           8              NaN
          14           9              NaN
          14          10              NaN
          14          11              NaN
          14          12              NaN
          14          13              NaN
          14          14              NaN
          14          15              NaN
          14          16              NaN
          14          17              NaN
          14          18              NaN
          14          19              NaN
          14          20              NaN
          14          21              NaN
          14          22              NaN
          14          23              NaN
          14          24              NaN
          14          25              NaN
          14          26              NaN
          14          27              NaN
          14          28              NaN
          14          29              NaN
          14          30              NaN
          14          31              NaN
          14          32              NaN
          14          33              NaN
          15           1              NaN
          15           2              NaN
          15           3              NaN
          15           4              NaN
          15           5              NaN
          15           6              NaN
          15           7              NaN
          15           8              NaN
          15           9              NaN
          15          10              NaN
          15          11              NaN
          15          12              NaN
          15          13              NaN
          15          14              NaN
          15          15              NaN
          15          16              NaN
          15          17              NaN
          15          18              NaN
          15          19              NaN
          15          20              NaN
          15          21              NaN
          15          22              NaN
          15          23              NaN
          15          24              NaN
          15          25              NaN
          15          26              NaN
          15          27              NaN
          15          28              NaN
          15          29              NaN
          15          30              NaN
          15          31              NaN
          15          32              NaN
          15          33              NaN
          16           1              NaN
          16           2              NaN
          16           3              NaN
          16           4              NaN
          16           5              NaN
          16           6              NaN
          16           7              NaN
          16           8              NaN
          16           9              NaN
          16          10              NaN
          16          11              NaN
          16          12              NaN
          16          13              NaN
          16          14              NaN
          16          15              NaN
          16          16              NaN
          16          17              NaN
          16          18              NaN
          16          19              NaN
          16          20              NaN
          16          21              NaN
          16          22              NaN
          16          23              NaN
          16          24              NaN
          16          25              NaN
          16          26              NaN
          16          27              NaN
          16          28              NaN
          16          29              NaN
          16          30              NaN
          16          31              NaN
          16          32              NaN
          16          33              NaN
          17           1              NaN
          17           2              NaN
          17           3              NaN
          17           4              NaN
          17           5              NaN
          17           6              NaN
          17           7              NaN
          17           8              NaN
          17           9              NaN
          17          10              NaN
          17          11              NaN
          17          12              NaN
          17          13              NaN
          17          14              NaN
          17          15              NaN
          17          16              NaN
          17          17              NaN
          17          18              NaN
          17          19              NaN
          17          20              NaN
          17          21              NaN
          17          22              NaN
          17          23              NaN
          17          24              NaN
          17          25              NaN
          17          26              NaN
          17          27              NaN
          17          28              NaN
          17          29              NaN
          17          30              NaN
          17          31              NaN
          17          32              NaN
          17          33              NaN
          18           1              NaN
          18           2              NaN
          18           3              NaN
          18           4              NaN
          18           5              NaN
          18           6              NaN
          18           7              NaN
          18           8              NaN
          18           9              NaN
          18          10              NaN
          18          11              NaN
          18          12              NaN
          18          13              NaN
          18          14              NaN
          18          15              NaN
          18          16              NaN
          18          17              NaN
          18          18              NaN
          18          19              NaN
          18          20              NaN
          18          21              NaN
          18          22              NaN
          18          23              NaN
          18          24              NaN
          18          25              NaN
          18          26              NaN
          18          27              NaN
          18          28              NaN
          18          29              NaN
          18          30              NaN
          18          31              NaN
          18          32              NaN
          18          33              NaN
          19           1              NaN
          19           2              NaN
          19           3              NaN
          19           4              NaN
          19           5              NaN
          19           6              NaN
          19           7              NaN
          19           8              NaN
          19           9              NaN
          19          10              NaN
          19          11              NaN
          19          12              NaN
          19          13              NaN
          19          14              NaN
          19          15              NaN
          19          16              NaN
          19          17              NaN
          19          18              NaN
          19          19              NaN
          19          20              NaN
          19          21              NaN
          19          22              NaN
          19          23              NaN
          19          24              NaN
          19          25              NaN
          19          26              NaN
          19          27              NaN
          19          28              NaN
          19          29              NaN
          19          30              NaN
          19          31              NaN
          19          32              NaN
          19          33              NaN
          20           1              NaN
          20           2              NaN
          20           3              NaN
          20           4              NaN
          20           5              NaN
          20           6              NaN
          20           7              NaN
          20           8              NaN
          20           9              NaN
          20          10              NaN
          20          11              NaN
          20          12              NaN
          20          13              NaN
          20          14              NaN
          20          15              NaN
          20          16              NaN
          20          17              NaN
          20          18              NaN
          20          19              NaN
          20          20              NaN
          20          21              NaN
          20          22              NaN
          20          23              NaN
          20          24              NaN
          20          25              NaN
          20          26              NaN
          20          27              NaN
          20          28              NaN
          20          29              NaN
          20          30              NaN
          20          31              NaN
          20          32              NaN
          20          33              NaN
          21           1              NaN
          21           2              NaN
          21           3              NaN
          21           4              NaN
          21           5              NaN
          21           6              NaN
          21           7              NaN
          21           8              NaN
          21           9              NaN
          21          10              NaN
          21          11              NaN
          21          12              NaN
          21          13              NaN
          21          14              NaN
          21          15              NaN
          21          16              NaN
          21          17              NaN
          21          18              NaN
          21          19              NaN
          21          20              NaN
          21          21              NaN
          21          22              NaN
          21          23              NaN
          21          24              NaN
          21          25              NaN
          21          26              NaN
          21          27              NaN
          21          28              NaN
          21          29              NaN
          21          30              NaN
          21          31              NaN
          21          32              NaN
          21          33              NaN
          22           1              NaN
          22           2              NaN
          22           3              NaN
          22           4              NaN
          22           5              NaN
          22           6              NaN
          22           7              NaN
          22           8              NaN
          22           9              NaN
          22          10              NaN
          22          11              NaN
          22          12              NaN
          22          13              NaN
          22          14              NaN
          22          15              NaN
          22          16              NaN
          22          17              NaN
          22          18              NaN
          22          19              NaN
          22          20              NaN
          22          21              NaN
          22          22              NaN
          22          23              NaN
          22          24              NaN
          22          25              NaN
          22          26              NaN
          22          27              NaN
          22          28              NaN
          22          29              NaN
          22          30              NaN
          22          31              NaN
          22          32              NaN
          22          33              NaN
          23           1              NaN
          23           2              NaN
          23           3              NaN
          23           4              NaN
          23           5              NaN
          23           6              NaN
          23           7              NaN
          23           8              NaN
          23           9              NaN
          23          10              NaN
          23          11              NaN
          23          12              NaN
          23          13              NaN
          23          14              NaN
          23          15              NaN
          23          16              NaN
          23          17              NaN
          23          18              NaN
          23          19              NaN
          23          20              NaN
          23          21              NaN
          23          22              NaN
          23          23              NaN
          23          24              NaN
          23          25              NaN
          23          26              NaN
          23          27              NaN
          23          28              NaN
          23          29              NaN
          23          30              NaN
          23          31              NaN
          23          32              NaN
          23          33              NaN
          24           1              NaN
          24           2              NaN
          24           3              NaN
          24           4              NaN
          24           5              NaN
          24           6              NaN
          24           7              NaN
          24           8              NaN
          24           9              NaN
          24          10              NaN
          24          11              NaN
          24          12              NaN
          24          13              NaN
          24          14              NaN
          24          15              NaN
          24          16              NaN
          24          17              NaN
          24          18              NaN
          24          19              NaN
          24          20              NaN
          24          21              NaN
          24          22              NaN
          24          23              NaN
          24          24              NaN
          24          25              NaN
          24          26              NaN
          24          27              NaN
          24          28              NaN
          24          29              NaN
          24          30              NaN
          24          31              NaN
          24          32              NaN
          24          33              NaN
          25           1              NaN
          25           2              NaN
          25           3              NaN
          25           4              NaN
          25           5              NaN
          25           6              NaN
          25           7              NaN
          25           8              NaN
          25           9              NaN
          25          10              NaN
          25          11              NaN
          25          12              NaN
          25          13              NaN
          25          14              NaN
          25          15              NaN
          25          16              NaN
          25          17              NaN
          25          18              NaN
          25          19              NaN
          25          20              NaN
          25          21              NaN
          25          22              NaN
          25          23              NaN
          25          24              NaN
          25          25              NaN
          25          26              NaN
          25          27              NaN
          25          28              NaN
          25          29              NaN
          25          30              NaN
          25          31              NaN
          25          32              NaN
          25          33              NaN
          26           1              NaN
          26           2              NaN
          26           3              NaN
          26           4              NaN
          26           5              NaN
          26           6              NaN
          26           7              NaN
          26           8              NaN
          26           9              NaN
          26          10              NaN
          26          11              NaN
          26          12              NaN
          26          13              NaN
          26          14              NaN
          26          15              NaN
          26          16              NaN
          26          17              NaN
          26          18              NaN
          26          19              NaN
          26          20              NaN
          26          21              NaN
          26          22              NaN
          26          23              NaN
          26          24              NaN
          26          25              NaN
          26          26              NaN
          26          27              NaN
          26          28              NaN
          26          29              NaN
          26          30              NaN
          26          31              NaN
          26          32              NaN
          26          33              NaN
          27           1              NaN
          27           2              NaN
          27           3              NaN
          27           4              NaN
          27           5              NaN
          27           6              NaN
          27           7              NaN
          27           8              NaN
          27           9              NaN
          27          10              NaN
          27          11              NaN
          27          12              NaN
          27          13              NaN
          27          14              NaN
          27          15              NaN
          27          16              NaN
          27          17              NaN
          27          18              NaN
          27          19              NaN
          27          20              NaN
          27          21              NaN
          27          22              NaN
          27          23              NaN
          27          24              NaN
          27          25              NaN
          27          26              NaN
          27          27              NaN
          27          28              NaN
          27          29              NaN
          27          30              NaN
          27          31              NaN
          27          32              NaN
          27          33              NaN
          28           1              NaN
          28           2              NaN
          28           3              NaN
          28           4              NaN
          28           5              NaN
          28           6              NaN
          28           7              NaN
          28           8              NaN
          28           9              NaN
          28          10              NaN
          28          11              NaN
          28          12              NaN
          28          13              NaN
          28          14              NaN
          28          15              NaN
          28          16              NaN
          28          17              NaN
          28          18              NaN
          28          19              NaN
          28          20              NaN
          28          21              NaN
          28          22              NaN
          28          23              NaN
          28          24              NaN
          28          25              NaN
          28          26              NaN
          28          27              NaN
          28          28              NaN
          28          29              NaN
          28          30              NaN
          28          31              NaN
          28          32              NaN
          28          33              NaN
          29           1              NaN
          29           2              NaN
          29           3              NaN
          29           4              NaN
          29           5              NaN
          29           6              NaN
          29           7              NaN
          29           8              NaN
          29           9              NaN
          29          10              NaN
          29          11              NaN
          29          12              NaN
          29          13              NaN
          29          14              NaN
          29          15              NaN
          29          16              NaN
          29          17              NaN
          29          18              NaN
          29          19              NaN
          29          20              NaN
          29          21              NaN
          29          22              NaN
          29          23              NaN
          29          24              NaN
          29          25              NaN
          29          26              NaN
          29          27              NaN
          29          28              NaN
          29          29              NaN
          29          30              NaN
          29          31              NaN
